"","RT11B","RT12B","RT13B","RT14B","RT15B","RT16B","RT17B","RT19B","RT20B","RT21B","RT22B","RT23B","RT24B","RT25B","RT26B","RT29B","RT30B","RT31B","RT32B","RT33B","RT34B","RT35B","RT36B","RT37B","RT38B","RT39B","RT40B","RT42B","RT43B","RT44B","RT45B","RT46B","RT47B","RT48B"
"hsa-miR-10a-5p",15790,22945,27277,8088,30853,15827,17694,25180,8560,19936,14121,16438,30294,12424,30245,18706,18636,21069,9862,29620,16814,11706,19995,27124,15564,20958,15446,15849,23098,20632,31526,12896,13687,17200
"hsa-miR-10b-5p",28939,53532,58122,16280,67321,36026,38086,42621,25564,30835,25265,32328,58963,25488,55563,40932,37394,39734,24093,50664,33524,26159,38630,61692,37448,47940,29781,28740,45583,33534,56445,24519,21431,29525
"hsa-miR-181a-5p",8222,9568,10890,5880,12496,10357,8082,4847,10996,8266,9890,7725,12853,11104,10683,6868,9615,8415,6234,7339,7660,5354,8375,10477,11066,9836,8130,6383,7446,9132,11751,6734,6467,11266
"hsa-miR-185-3p",0,0,0,22,12,0,0,0,0,5,14,5,0,10,41,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
"hsa-miR-191-5p",6342,6846,11512,39844,9154,6013,4215,44675,17458,40459,24474,12993,20407,18945,20026,4870,9126,11518,7896,6309,5749,5457,8485,7226,5782,6056,3997,13811,16900,22590,27983,26603,27106,34432
"hsa-miR-221-3p",1,1,0,3,1,1,2,2,1,941908,1162810,579330,543455,366989,510045,0,0,1,1,1,1,1,1,1,1,1,1,1012482,800993,544743,361839,741578,1008643,543719
"hsa-miR-26a-5p",6569,11484,11313,14838,10279,6131,5677,6534,7648,11699,8610,7965,9974,6233,10515,7174,9210,8592,7330,9516,7580,6216,8310,9199,7277,9871,6298,5729,10860,8049,12852,9033,5644,10756
"hsa-miR-361-3p",111,111,0,28,87,130,28,74,132,83,316,90,219,127,233,0,136,134,64,33,139,33,34,68,0,89,89,147,224,16,52,231,313,97
"hsa-miR-423-5p",8007,12636,11239,14983,21068,16001,12839,20488,63383,17799,21947,50078,9458,30864,25711,9854,8282,11507,6525,7582,6519,8631,7734,8744,12692,11287,11139,22915,9875,16315,14712,12954,31623,23515
"hsa-miR-451a",6912,9472,6788,1533,16962,5062,3697,1778,10168,827,786,7331,3663,5364,2476,6695,6707,8279,4151,5928,4016,6065,9550,7479,5660,9130,7952,2281,1571,1972,3821,1386,1964,1610
"hsa-miR-486-5p",470408,769473,703368,207692,799304,827092,560376,918674,2983937,258352,879572,1692065,868653,4735550,1257575,589228,511136,1090187,227391,500673,557665,548264,554850,421923,759644,601146,670661,834521,1178387,815111,820721,786277,876759,528509
"hsa-miR-92a-3p",33000,46677,38364,12127,35763,29891,28735,21068,54909,31026,50985,71324,47133,45404,67020,28825,38616,57428,19439,26592,29708,29653,35479,23631,41761,48171,46795,47076,53752,39843,43640,41340,31800,34424
"hsa-miR-126-3p",1021,2046,1222,723,1402,1879,1280,313,479,834,566,611,753,521,734,733,1646,946,646,1585,874,869,1190,1705,1291,1544,1460,491,1433,773,1089,359,472,281
"hsa-miR-30d-5p",1932,2547,3728,6705,3975,2344,2172,5122,5695,7186,5259,4739,5511,6267,4531,1362,3223,2923,2179,1844,2359,1445,2630,2522,1585,2354,2927,3758,5090,5459,6686,5594,4660,5558
"hsa-miR-146b-5p",1482,1326,1327,2522,1110,2962,1253,2395,926,1323,1156,454,646,640,449,743,1694,1590,751,861,1595,885,1663,799,1626,1559,1433,386,1307,616,905,644,702,1349
"hsa-miR-151a-3p",850,1132,1705,5453,2025,933,771,4090,1839,5394,2734,2100,1988,2388,3489,1088,997,965,884,1376,866,736,1174,1159,1066,1289,643,2023,2987,3668,4425,2954,3041,3519
"hsa-miR-27b-3p",2141,3406,5278,3768,3388,2952,3025,1991,1799,2830,2003,2567,2906,1534,3580,2690,3310,2810,2879,3244,2367,2702,2586,3336,3609,3339,2273,1944,3026,2178,2970,2322,2346,2268
"hsa-miR-182-5p",1397,769,1393,331,648,617,1578,895,1990,814,932,511,1579,791,7464,838,1311,2277,455,770,745,1740,705,947,1664,940,1420,2584,2743,1236,1570,1029,1125,1042
"hsa-miR-25-3p",1811,3020,1804,1334,4277,2029,1762,1579,3938,1046,1447,2288,1910,1815,1441,1406,2349,2644,925,1442,1395,1455,2221,2134,2882,2671,2171,1384,1753,1480,1356,1263,1378,774
"hsa-miR-30a-5p",2912,2900,3227,791,4058,1612,1942,1236,2087,1329,1524,1531,2258,1021,2545,2931,2397,2138,1830,3731,2883,1955,2672,3154,2709,2618,2447,1477,1903,1668,2476,1016,1038,1141
"hsa-let-7a-5p",2068,2753,2707,5994,1942,1599,6409,1139,1799,1916,5100,4141,3101,1521,5687,2224,2102,2528,1671,2051,1996,1528,2580,2175,2297,2841,2007,1474,3123,1621,3565,5955,2382,2713
"hsa-miR-186-5p",810,1113,1830,2321,2106,1958,1417,1367,2246,953,1084,1296,1498,1338,1244,507,1568,1524,795,965,1008,707,1128,1327,912,1249,1005,1099,1147,879,1022,720,1009,1248
"hsa-miR-22-3p",7408,9589,9349,8322,6334,3992,5123,3986,6103,6971,5014,6776,6346,6302,7156,8149,7056,9861,5981,8463,4174,6415,9105,8268,7605,8300,7853,4278,4028,5847,6619,4786,8606,5875
"hsa-miR-423-3p",885,1154,1254,1797,1026,1299,1327,1396,2192,2906,3297,1515,2023,2025,2282,942,943,1695,848,905,952,801,761,879,664,1162,808,1462,2212,2526,1754,3113,1594,2960
"hsa-miR-99b-5p",1904,2960,4244,4590,3798,1725,1576,9907,2412,4502,3160,3412,4355,3234,3770,2684,2414,3212,1853,3787,2560,1078,2887,2783,2614,2954,1792,2596,2872,3346,4282,3371,2568,5092
"hsa-let-7c-5p",783,650,192,264,221,586,883,365,813,44,223,101,71,12,157,955,100,138,904,843,472,138,140,264,667,522,167,34,140,113,112,113,38,75
"hsa-let-7f-5p",1588,1867,2039,2921,1328,1884,2356,992,1010,2031,3995,1832,3227,1872,5045,1347,1812,1862,879,1771,1474,1481,1455,1389,1841,2128,2115,2306,2711,1359,4039,3413,1370,2911
"hsa-miR-125a-5p",4078,6534,5454,2598,6301,2684,4086,4682,3530,5379,5564,4149,5862,3503,9860,4554,4562,5495,2721,6361,5141,3748,5241,4537,4944,5145,2812,4144,5863,5683,8455,4632,2783,5119
"hsa-miR-1307-5p",0,134,0,895,434,133,405,88,892,30,27,30,25,60,0,0,66,0,0,29,0,0,55,78,117,55,0,0,126,25,11,7,37,0
"hsa-miR-146a-5p",1063,1123,1351,8540,997,917,761,4509,1661,3112,1571,1483,1250,1429,1241,916,1135,1297,1217,900,1145,641,1127,554,638,1211,1129,564,1205,1496,1949,2133,1863,3071
"hsa-miR-150-5p",4440,4874,4155,509,2572,4093,2391,2025,2378,3949,8098,4013,9544,2958,2522,2576,5252,5807,2044,4043,5672,5032,3716,2509,3614,5227,3164,5152,10569,3387,5854,3974,2424,4076
"hsa-miR-196b-5p",0,0,163,19,6,0,0,0,49,19,41,5,0,0,0,81,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
"hsa-miR-21-5p",905,779,1448,2286,859,1141,1265,816,797,1296,1610,784,898,1051,631,397,1394,1050,1045,634,654,672,1141,760,935,1005,861,508,769,1094,1226,850,1191,1297
"hsa-miR-30c-5p",499,803,497,890,812,551,497,690,821,839,517,383,823,531,575,308,708,769,357,378,569,336,761,594,469,559,434,465,769,596,828,598,337,702
"hsa-miR-484",827,2342,759,946,1885,1271,1017,1355,3311,1566,2659,4971,1980,5506,1943,1244,927,1715,638,944,1003,1175,1099,770,849,1694,1336,2008,2491,2501,2474,1910,1334,2067
"hsa-miR-93-5p",317,690,316,301,385,210,479,192,282,99,105,119,166,138,230,402,344,389,89,376,518,350,378,398,592,454,371,183,187,105,81,149,97,50
"hsa-miR-127-3p",0,166,199,630,424,163,148,1076,391,665,516,763,205,510,301,0,179,85,115,122,140,84,46,20,97,105,36,298,406,553,735,538,429,307
"hsa-miR-151a-5p",509,1738,1969,5755,2196,1324,1572,3552,1877,3968,2004,1737,2078,1570,3481,871,1364,1415,1129,1331,984,723,872,1404,894,1309,823,1867,2703,2324,4211,2562,2162,2458
"hsa-miR-548k",0,0,0,63,190,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,296,0,0,163
"hsa-miR-92b-3p",1832,1799,1903,270,683,1247,1803,733,980,1078,2500,1176,1033,576,2732,601,2603,2434,1120,1871,1577,1570,1198,1565,2464,1953,966,879,1104,1861,1619,1077,849,1793
"hsa-let-7b-5p",718,1590,1258,2235,1571,1400,4659,1088,2541,1255,3591,3406,1997,1419,4721,985,987,1077,785,586,979,600,1107,1029,1577,1291,908,1849,1296,1211,3286,3399,1953,1981
"hsa-let-7d-3p",1,1,1,1,1,1,1,1,1,264164,225874,280305,80983,287902,80235,0,0,1,1,0,1,1,1,1,1,1,1,0,0,299041,336622,91846,667071,0
"hsa-let-7d-5p",133,177,222,442,110,132,266,127,280,621,909,524,503,482,1360,150,150,99,95,188,177,95,96,212,228,156,157,511,227,758,622,1177,723,430
"hsa-let-7e-5p",1,1,1,2,1,1,1,1,1,463592,609078,476319,236612,313573,849542,0,0,1,1,1,0,1,1,1,1,2,0,469685,0,183374,569687,658286,456329,589037
"hsa-let-7g-5p",443,529,976,680,295,769,353,135,261,315,677,328,484,198,396,892,236,617,343,638,682,305,663,365,702,669,660,261,571,269,531,500,137,358
"hsa-let-7i-5p",1511,1284,1222,1783,1098,1758,1747,610,1243,762,1137,1108,1147,861,1205,232,2132,1440,909,1234,1304,1130,1360,724,1170,1442,1448,660,662,938,741,939,788,1208
"hsa-miR-100-5p",799,215,71,82,143,47,1203,167,56,92,0,167,109,22,0,683,93,173,116,883,385,592,342,194,238,346,435,58,167,49,63,8,81,60
"hsa-miR-101-3p",115,386,699,119,408,311,0,51,417,98,120,236,182,265,207,100,525,267,103,398,184,433,457,291,504,422,238,89,135,84,182,80,44,282
"hsa-miR-103a-3p",352,685,705,279,881,371,382,201,1042,406,271,2265,445,1488,649,437,527,689,270,528,338,675,250,644,420,414,697,1603,981,198,529,218,316,379
"hsa-miR-106b-3p",98,98,49,49,122,131,74,131,234,306,283,256,338,808,280,0,144,143,26,36,65,20,66,82,96,164,116,0,0,281,245,369,468,518
"hsa-miR-125b-5p",660,312,186,144,289,282,283,418,204,204,259,416,212,203,469,794,0,195,530,592,380,29,254,209,232,839,77,235,328,375,319,80,157,223
"hsa-miR-126-5p",12462,18932,16568,9757,14956,9730,10713,5557,7161,8620,6751,8157,8532,4672,14334,14739,12642,9982,10657,20230,11809,9204,13279,18278,12264,14393,12058,6732,7919,8511,12904,5970,3983,8585
"hsa-miR-1271-5p",81,0,0,17,0,0,0,18,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
"hsa-miR-134-5p",81,0,0,12,6,0,0,18,16,24,27,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,49,0,0,0
"hsa-miR-137-3p",81,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-142-3p",99,17,98,21,43,0,0,11,10,19,44,53,49,15,65,0,131,51,0,0,0,62,62,47,0,221,248,21,31,48,68,0,23,45
"hsa-miR-142-5p",3312,4441,4825,1853,3558,3378,2605,1218,3071,1326,2483,1477,3257,1997,2616,3219,3945,3519,1872,3469,3411,3653,4466,3230,4267,3828,5107,1414,2785,1531,2314,1387,1375,2144
"hsa-miR-143-3p",140,612,1570,439,903,757,639,676,957,330,1024,586,1816,584,903,232,962,481,566,513,759,324,741,599,758,635,511,365,776,232,754,184,857,1669
"hsa-miR-144-3p",235,364,392,34,230,314,118,9,233,23,158,69,257,155,272,0,548,376,146,261,231,317,172,329,298,112,632,144,170,82,290,152,27,0
"hsa-miR-148a-3p",68,206,240,370,141,68,103,114,203,1870,1328,1245,1027,1440,834,287,0,147,168,102,79,67,114,95,133,212,213,917,1386,1240,552,1177,1902,1581
"hsa-miR-155-5p",1,1,1,1,1,0,1,1,1,217714,276820,314567,181578,174036,367471,0,0,1,1,1,1,1,1,1,1,1,1,0,0,96722,650971,500082,36939,258002
"hsa-miR-15a-5p",180,421,315,69,490,75,113,35,197,151,139,1495,413,809,964,531,0,301,164,227,142,177,299,245,281,313,451,495,519,289,554,307,448,276
"hsa-miR-15b-5p",1,1,0,1,1,1,1,1,1,79815,44051,80554,137359,63393,564203,0,0,1,1,1,1,0,1,1,0,0,1,123892,0,0,497592,192108,138763,0
"hsa-miR-16-5p",7862,10232,5714,4133,10864,5299,5274,3098,7751,1816,1844,3513,4013,2977,5756,7081,6868,8803,3917,6446,4640,6121,10043,7540,6855,8341,8967,3062,3630,2314,3018,1923,2542,1985
"hsa-miR-17-5p",147,0,0,69,9,49,0,16,29,18,0,14,24,9,76,37,75,90,0,109,0,41,110,133,0,77,0,0,0,16,23,14,7,63
"hsa-miR-181a-2-3p",48,95,47,27,72,95,0,42,66,117,68,22,25,125,0,0,104,26,42,32,32,0,0,44,124,183,45,37,55,160,69,0,26,81
"hsa-miR-181b-5p",542,281,385,152,286,672,388,144,336,358,682,297,403,553,635,376,376,384,377,137,166,193,443,496,533,419,527,302,596,372,498,71,343,664
"hsa-miR-184",154,780,0,4,76,309,76,764,122,5,34,27,25,0,154,408,99,80,521,343,95,94,29,104,42,526,108,13,19,90,16,32,15,29
"hsa-miR-1908-5p",81,0,0,2,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
"hsa-miR-192-5p",645,1256,1184,485,1031,1187,591,619,1931,348,500,435,1056,837,1165,749,960,1310,387,719,718,739,900,987,1434,780,1125,659,922,390,591,429,460,527
"hsa-miR-197-5p",81,0,0,2,0,0,0,0,0,0,0,9,31,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-203a-3p",129,150,391,4,4,87,99,8,26,0,16,16,145,11,23,187,188,263,85,171,171,119,0,425,176,225,251,24,36,67,0,0,18,53
"hsa-miR-204-5p",149,99,149,74,225,401,0,199,29,46,78,64,88,27,0,0,236,183,112,25,0,25,191,64,203,226,201,88,62,45,23,14,7,90
"hsa-miR-210-3p",1,0,0,1,1,0,0,0,0,0,0,6553,17497,36439,0,0,0,0,0,0,0,1,0,0,1,0,2,19462,0,0,10950,0,6491,0
"hsa-miR-222-3p",66,199,199,515,130,22,297,374,339,1194,597,735,443,555,648,0,243,228,174,84,84,84,85,141,189,39,79,525,957,398,799,867,537,985
"hsa-miR-222-5p",1,1,0,1,1,1,1,0,1,0,0,18286,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,5180,0,0,2897,3741,1711,0
"hsa-miR-223-3p",301,267,149,358,157,116,0,50,338,310,587,407,812,328,441,377,73,125,157,82,183,310,217,239,121,409,269,136,447,284,458,127,381,961
"hsa-miR-23a-3p",62,336,505,179,152,0,158,224,161,319,385,306,321,308,458,90,372,190,221,203,96,202,282,347,142,334,220,346,627,291,137,203,353,286
"hsa-miR-23b-3p",1,1,0,1,1,1,1,1,1,394236,69383,336685,189078,260977,324775,0,0,1,1,1,1,1,1,1,1,1,0,70261,0,435787,84417,242004,140214,621338
"hsa-miR-24-3p",120,40,120,166,76,239,180,119,94,127,78,57,110,48,146,118,58,30,108,122,122,0,95,114,97,67,0,36,0,102,106,41,153,192
"hsa-miR-26b-5p",597,661,595,756,508,962,747,339,351,350,473,303,464,275,1060,582,508,652,440,649,327,303,526,669,451,885,510,192,578,448,622,140,150,766
"hsa-miR-27a-3p",426,424,639,362,602,390,426,116,208,235,267,149,97,111,325,508,361,568,396,669,242,213,322,381,435,821,233,216,291,143,149,107,122,295
"hsa-miR-28-3p",911,1179,1317,3744,1981,1984,1259,2660,2175,2845,3255,1448,2244,1675,1590,770,1169,1074,882,1041,767,482,1117,866,968,1090,1389,1285,2489,2363,2396,2273,1742,2682
"hsa-miR-30a-3p",97,32,97,34,70,0,98,11,19,0,23,72,91,108,0,147,0,112,82,60,0,0,0,86,89,164,88,42,64,12,51,0,11,32
"hsa-miR-30b-5p",154,85,0,94,95,17,77,74,40,132,115,36,115,81,152,0,155,41,35,170,27,90,151,54,72,132,0,66,98,119,79,162,130,68
"hsa-miR-30c-1-3p",1,0,0,1,0,1,1,0,1,0,0,10925,25154,12061,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,17160,0,0,4399,13584
"hsa-miR-30e-3p",1,1,1,1,1,2,1,1,1,131448,204585,143325,73395,95002,0,0,0,1,1,1,0,0,1,1,1,1,2,43216,223571,146947,0,108011,13714,205874
"hsa-miR-30e-5p",504,1437,2551,1342,1050,929,888,999,548,880,750,604,806,601,609,1241,1164,1502,830,1453,982,1223,1520,1051,1171,1287,1095,559,573,510,859,631,790,813
"hsa-miR-3168",188,0,0,0,11,0,0,146,73,6,5,4,4,0,30,88,58,0,48,0,124,179,67,50,0,68,96,10,14,12,6,0,0,10
"hsa-miR-320a-3p",452,375,908,646,409,715,1193,739,1235,316,490,827,705,643,915,499,500,990,332,287,483,155,462,811,607,441,636,518,319,305,383,449,1086,373
"hsa-miR-335-5p",81,0,0,34,6,0,0,0,0,0,14,5,41,0,0,81,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0
"hsa-miR-342-3p",692,381,613,207,623,639,499,1085,622,1022,900,645,1384,672,661,249,767,713,283,491,729,488,591,339,505,762,425,311,1688,476,856,1033,753,1049
"hsa-miR-342-5p",235,39,116,30,91,314,177,52,115,79,126,86,110,60,30,0,254,101,139,46,0,191,193,0,67,298,178,81,17,94,89,28,53,145
"hsa-miR-3614-5p",1,1,1,0,1,0,1,2,0,31869,0,30086,27489,0,0,0,0,1,0,0,0,0,0,0,2,0,0,14054,0,0,46803,34713,0,30988
"hsa-miR-3615",1,1,1,1,1,1,1,1,1,264702,412697,291968,335923,156994,1140416,0,0,1,1,0,1,1,1,1,1,0,1,333976,934852,91365,84476,177681,629203,438743
"hsa-miR-363-3p",398,754,799,282,916,532,131,368,954,122,116,329,191,321,322,948,171,643,329,421,454,747,657,721,254,495,665,120,181,164,209,98,181,200
"hsa-miR-373-3p",81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-374a-5p",1,1,0,1,1,0,0,0,1,15113,14045,0,10647,0,0,0,0,0,0,0,2,0,0,0,0,0,0,23883,0,0,28596,17236,0,0
"hsa-miR-378a-3p",125,230,62,58,98,104,94,69,50,170,405,196,118,172,57,119,119,163,100,218,96,29,138,89,141,119,109,26,0,204,209,243,88,338
"hsa-miR-409-3p",152,50,0,646,269,49,150,707,662,167,163,341,23,128,47,149,0,30,154,68,67,0,68,51,53,0,53,14,94,223,184,294,33,64
"hsa-miR-425-5p",118,338,418,459,400,257,59,230,675,533,506,563,401,571,372,285,188,383,189,278,50,187,189,200,249,227,460,305,214,631,544,568,609,201
"hsa-miR-4521",87,87,0,21,62,87,0,10,51,13,55,74,156,53,55,113,0,0,23,0,110,84,111,25,87,33,46,47,123,33,26,10,28,102
"hsa-miR-4732-3p",202,201,510,14,174,67,307,101,242,27,63,84,155,140,232,544,0,385,110,153,83,346,411,266,226,352,368,176,137,105,90,54,54,0
"hsa-miR-4802-3p",81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-486-3p",238,369,78,109,203,264,119,140,600,49,56,98,148,203,137,347,67,390,40,149,276,148,319,79,284,239,281,183,117,58,74,45,127,0
"hsa-miR-500a-3p",117,20,0,38,38,0,0,39,47,142,68,101,37,12,0,103,0,174,27,0,0,37,37,0,280,0,0,20,64,98,66,85,84,93
"hsa-miR-501-3p",125,124,124,258,222,124,0,514,272,76,50,49,84,54,36,149,74,285,86,82,118,0,0,143,0,84,325,74,129,16,49,30,75,53
"hsa-miR-532-5p",1,1,0,1,1,1,1,1,1,134987,101492,136535,156831,228333,100651,0,0,1,1,1,1,1,1,1,1,1,1,61833,92797,144957,33785,209875,122581,137593
"hsa-miR-584-5p",113,0,226,1101,231,412,224,830,602,546,262,313,112,119,148,102,102,244,91,103,126,56,31,24,153,128,117,190,183,116,252,354,477,419
"hsa-miR-6125",81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,20,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6511b-3p",81,0,0,0,0,0,0,0,0,5,0,0,0,0,81,0,0,41,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-652-3p",106,142,106,69,214,0,0,83,191,12,58,186,25,54,50,0,202,108,35,91,0,49,91,158,250,50,248,0,0,44,74,81,102,0
"hsa-miR-6722-5p",348,524,1054,41,62,291,616,232,277,14,151,46,53,91,94,608,466,496,513,436,435,966,267,376,0,770,719,90,168,50,28,17,17,44
"hsa-miR-6816-5p",81,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-744-5p",125,41,125,584,128,0,123,554,431,1520,985,548,294,458,942,0,176,113,100,28,116,0,117,73,172,118,41,356,471,668,1047,1685,748,1084
"hsa-miR-769-5p",1,0,1,1,1,1,0,1,1,82318,116869,60655,68619,102075,141030,0,0,1,0,0,0,1,0,1,1,1,2,417246,88807,0,71007,0,66308,0
"hsa-miR-93-3p",1,0,0,1,1,0,0,1,0,3836,13920,0,0,10468,0,0,0,0,0,0,2,0,0,0,0,0,0,10675,0,0,19796,0,3513,0
"hsa-miR-939-5p",81,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-941",222,73,222,880,951,1037,441,1986,1414,440,1177,269,670,292,1120,0,316,120,120,123,290,165,145,112,116,169,212,176,399,326,430,165,543,1766
"hsa-miR-96-5p",163,27,0,7,12,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,27,27,20,0,0,0,0,0,0,16,20,0,0
"hsa-miR-99a-5p",97,80,341,32,77,0,24,70,19,33,22,100,17,67,141,0,281,439,36,51,94,0,135,552,74,95,0,13,42,86,102,56,38,0
"hsa-let-7b-3p",0,27,81,7,35,0,0,18,0,10,27,23,51,20,0,0,0,0,20,0,163,27,0,20,0,54,0,0,0,0,0,0,0,0
"hsa-miR-10396b-5p",0,27,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1180-3p",0,27,0,5,6,0,0,0,16,5,0,9,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1229-3p",0,27,0,5,0,0,0,0,0,14,14,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
"hsa-miR-1247-5p",0,1,1,0,1,0,1,0,0,37123,35401,10989,25898,11962,52830,0,0,0,0,0,1,0,0,2,0,0,0,33109,50205,0,18333,38024,17117,52906
"hsa-miR-1255a",0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,27
"hsa-miR-1275",0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-128-3p",0,89,134,283,191,268,0,59,400,49,102,57,55,66,27,0,111,74,0,143,90,0,0,0,0,145,132,56,55,92,20,72,56,18
"hsa-miR-130a-3p",0,429,256,456,275,0,126,84,408,37,39,49,34,37,0,151,191,158,113,0,0,357,192,224,434,124,67,58,27,49,27,0,35,18
"hsa-miR-130b-5p",0,115,0,276,222,231,349,309,276,8,31,7,4,15,0,61,0,146,48,0,0,0,0,0,98,0,0,10,0,4,6,15,18,10
"hsa-miR-133a-3p",0,1,0,1,1,1,0,1,0,69324,0,5240,0,24495,0,0,0,0,0,0,0,2,1,0,0,0,0,81523,0,0,45720,0,58631,0
"hsa-miR-139-3p",0,27,0,5,0,0,41,0,33,5,0,18,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,81,23,33,41,0,0
"hsa-miR-140-3p",0,724,268,710,478,1537,266,1049,963,112,80,89,139,83,68,136,348,430,227,46,185,184,186,287,224,380,319,29,76,43,226,79,29,148
"hsa-miR-144-5p",0,381,574,25,133,215,287,55,256,83,65,47,303,167,555,506,0,313,192,295,265,219,191,158,392,193,209,212,499,130,292,114,15,0
"hsa-miR-146b-3p",0,1,0,1,1,0,0,1,1,34536,27835,3558,0,19610,41543,0,0,0,0,1,0,1,0,1,0,2,0,0,44382,17526,25522,9694,33347,30018
"hsa-miR-148b-3p",0,192,115,536,146,267,56,216,157,222,122,141,91,123,146,0,150,144,129,85,66,158,25,19,0,26,0,79,76,79,224,217,168,142
"hsa-miR-150-3p",0,84,0,34,15,427,255,27,149,48,81,46,97,19,81,0,41,80,0,28,28,0,0,59,0,29,0,24,37,5,30,28,136,128
"hsa-miR-153-3p",0,54,0,0,0,0,41,0,33,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-16-2-3p",0,152,462,53,376,91,92,112,126,18,34,124,50,99,0,0,306,128,129,155,108,83,109,254,262,180,122,41,29,45,36,30,7,42
"hsa-miR-181a-3p",0,2,0,1,1,0,0,1,1,31840,55950,36871,13149,40178,0,0,0,0,1,1,1,0,2,1,0,0,1,55779,0,60276,67837,18648,0,0
"hsa-miR-181c-5p",0,164,0,57,34,219,0,54,64,27,26,38,69,37,38,0,78,35,45,0,79,0,23,61,63,62,0,16,0,62,42,25,18,55
"hsa-miR-183-5p",0,365,108,44,108,181,53,573,215,54,56,36,224,88,581,56,173,297,59,105,239,149,82,98,84,58,45,122,500,10,107,114,139,59
"hsa-miR-194-5p",0,38,114,16,65,0,0,0,159,4,0,3,6,13,11,61,20,75,0,0,0,0,0,0,266,95,0,0,0,0,0,23,6,0
"hsa-miR-197-3p",0,145,145,37,38,80,48,102,77,290,587,318,419,146,343,0,141,72,64,48,165,68,68,0,70,48,99,143,662,207,557,353,208,274
"hsa-miR-199a-3p",0,244,367,360,0,183,30,135,0,424,128,0,135,0,429,237,77,0,168,102,0,145,103,256,343,192,81,194,375,447,300,181,281,0
"hsa-miR-19b-3p",0,199,0,40,106,300,0,0,176,6,0,24,30,12,72,0,96,57,15,53,0,0,85,76,55,21,146,38,0,23,0,28,6,19
"hsa-miR-2116-3p",0,27,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,27,0,0,0,41,0,0,0,0,0,0,0,0,0,0
"hsa-miR-212-5p",0,27,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-27a-5p",0,27,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,54,0,0,20,0,0,0,0,0,0,0,0,0,0
"hsa-miR-296-5p",0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-29a-3p",0,324,292,60,90,32,97,43,38,84,49,69,131,26,0,0,301,54,162,299,249,65,66,112,255,95,51,117,0,17,127,68,40,69
"hsa-miR-301a-3p",0,1,0,1,1,0,0,1,0,19359,0,3673,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,34647,0,3839,0,0,0,10778
