"","RT11B","RT12B","RT13B","RT14B","RT15B","RT16B","RT17B","RT19B","RT20B","RT21B","RT22B","RT23B","RT24B","RT25B","RT26B","RT29B","RT30B","RT31B","RT32B","RT33B","RT34B","RT35B","RT36B","RT37B","RT38B","RT39B","RT40B","RT42B","RT43B","RT44B","RT45B","RT46B","RT47B","RT48B"
"hsa-miR-10a-5p",18926,20050,22238,9067,27951,16051,20643,34370,8046,22607,12230,16776,27547,12463,22834,23037,17768,16691,12555,27780,18023,15311,17937,22111,13547,16903,14292,20341,20414,23744,26867,14795,16150,16967
"hsa-miR-10b-5p",34702,46762,47382,18252,60981,36524,44428,58214,23997,34960,21882,33000,53623,25577,41951,50412,35651,31457,30697,47467,35924,34227,34637,50311,32622,38684,27540,36879,40262,38607,48101,28118,25306,29128
"hsa-miR-181a-5p",9850,8362,8880,6584,11327,10492,9430,6637,10297,9372,8571,7885,11688,11154,8062,8455,9170,6662,7951,6861,8211,7003,7510,8535,9658,7936,7530,8198,6595,10511,10024,7719,7629,11094
"hsa-miR-185-3p",0,0,0,24,11,0,0,0,0,5,12,5,0,10,31,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0
"hsa-miR-191-5p",7599,5988,9382,44516,8338,6128,4949,60937,16388,45903,21206,13248,18538,19012,15102,5994,8704,9145,10090,5900,6159,7146,7616,5880,5032,4876,3689,17769,14991,26023,23897,30444,31910,33894
"hsa-miR-221-3p",1,1,0,3,1,1,2,2,1,1067826,1005220,591031,492387,366262,383878,0,0,1,1,1,1,1,1,1,1,1,1,1289378,707473,628919,311135,843054,1181429,535955
"hsa-miR-26a-5p",7874,10031,9225,16583,9329,6227,6637,8943,7178,13271,7460,8129,9065,6254,7934,8834,8783,6803,9357,8910,8127,8139,7452,7489,6337,7964,5824,7364,9600,9273,10961,10340,6666,10595
"hsa-miR-361-3p",133,97,0,31,79,132,33,101,123,94,275,92,199,128,176,0,130,106,82,31,150,42,30,54,0,71,82,188,197,19,45,264,367,96
"hsa-miR-423-5p",9597,11037,9167,16770,19116,16232,14999,27995,59159,20180,19021,51198,8584,31016,19405,12138,7896,9123,8321,7087,6979,11316,6929,7113,11082,9109,10330,29352,8775,18802,12592,14863,37149,23162
"hsa-miR-451a",8278,8272,5539,1721,15343,5133,4318,2440,9508,936,679,7498,3331,5395,1869,8244,6394,6562,5288,5542,4295,7950,8580,6089,4927,7372,7373,2922,1393,2272,3255,1591,2313,1589
"hsa-miR-486-5p",563808,672110,573650,233179,725121,838053,654253,1254353,2782723,292465,762249,1729364,789428,4768990,949378,725720,487298,866510,289070,468174,598165,719036,497565,342761,663175,484773,621939,1069760,1040483,938406,701254,900238,1032136,522275
"hsa-miR-92a-3p",39536,40774,31302,13594,32423,30287,33514,28812,51323,35167,44193,72876,42839,45596,50599,35489,36826,45605,24757,24844,31839,38861,31822,19187,36434,38903,43425,60311,47489,45879,37279,47324,37506,33972
"hsa-miR-126-3p",1224,1786,998,809,1271,1902,1493,430,451,946,490,624,684,523,553,901,1570,748,822,1486,935,1137,1067,1390,1125,1247,1354,630,1263,890,928,411,558,278
"hsa-miR-30d-5p",2315,2227,3039,7493,3610,2383,2540,6998,5335,8150,4557,4837,5008,6294,3417,1676,3074,2317,2782,1723,2530,1889,2360,2053,1378,1897,2715,4826,4506,6283,5705,6404,5492,5477
"hsa-miR-146b-5p",1774,1160,1084,2819,1009,3000,1463,3273,871,1501,1002,463,587,642,338,915,1616,1262,958,804,1713,1158,1493,649,1419,1258,1328,498,1153,710,773,739,828,1327
"hsa-miR-151a-3p",1019,990,1390,6092,1841,951,904,5585,1727,6119,2368,2142,1805,2396,2633,1340,950,763,1128,1290,928,963,1054,943,930,1040,593,2601,2644,4220,3775,3383,3583,3468
"hsa-miR-27b-3p",2568,2977,4300,4213,3074,2993,3531,2725,1690,3209,1735,2621,2642,1539,2703,3312,3156,2223,3676,3037,2535,3542,2317,2715,3148,2694,2101,2495,2674,2508,2535,2658,2763,2237
"hsa-miR-182-5p",1673,673,1136,371,590,626,1838,1223,1859,922,807,521,1435,793,5643,1031,1250,1810,578,719,798,2287,630,770,1454,757,1317,3306,2418,1426,1340,1180,1328,1029
"hsa-miR-25-3p",2170,2637,1473,1495,3874,2057,2058,2161,3683,1187,1254,2338,1737,1823,1087,1730,2241,2098,1177,1347,1493,1906,1994,1737,2517,2157,2013,1773,1549,1703,1159,1446,1622,765
"hsa-miR-30a-5p",3486,2535,2633,887,3673,1634,2265,1692,1956,1506,1320,1562,2053,1024,1921,3609,2285,1690,2333,3497,3093,2559,2396,2568,2362,2110,2266,1893,1682,1920,2110,1166,1225,1127
"hsa-let-7a-5p",2478,2406,2208,6699,1768,1627,7469,1564,1693,2173,4422,4230,2818,1526,4294,2739,2003,2003,2132,1919,2139,2000,2316,1769,2002,2293,1858,1898,2764,1873,3044,6794,2809,2676
"hsa-miR-186-5p",971,973,1491,2597,1911,1986,1656,1871,2105,1080,939,1324,1361,1344,938,624,1496,1210,1014,902,1081,926,1011,1081,794,1008,931,1408,1014,1013,873,826,1188,1230
"hsa-miR-22-3p",8876,8379,7626,9303,5749,4053,5981,5457,5722,7907,4343,6919,5768,6329,5401,10037,6727,7819,7630,7923,4460,8406,8173,6730,6627,6693,7276,5494,3572,6731,5652,5484,10115,5792
"hsa-miR-423-3p",1060,1008,1022,2009,933,1318,1549,1909,2052,3296,2858,1546,1837,2032,1722,1160,900,1347,1083,847,1022,1050,681,715,577,937,748,1880,1958,2907,1501,3558,1881,2915
"hsa-miR-99b-5p",2282,2587,3459,5132,3449,1755,1846,13504,2266,5106,2737,3483,3959,3248,2845,3305,2300,2546,2362,3551,2745,1406,2590,2265,2277,2383,1656,3335,2544,3853,3655,3860,3030,5011
"hsa-let-7c-5p",938,567,158,296,201,592,1028,501,762,49,193,103,65,12,119,1177,96,108,1157,790,506,180,125,214,582,420,154,43,124,130,96,129,45,73
"hsa-let-7f-5p",1903,1632,1664,3265,1207,1911,2749,1359,950,2303,3465,1870,2933,1879,3811,1659,1728,1476,1119,1658,1580,1941,1304,1129,1606,1718,1962,2960,2398,1572,3444,3903,1619,2868
"hsa-miR-125a-5p",4887,5707,4449,2909,5710,2725,4766,6395,3311,6101,4821,4234,5328,3515,7446,5608,4350,4355,3467,5961,5518,4909,4704,3690,4310,4150,2597,5320,5184,6540,7206,5305,3289,5048
"hsa-miR-1307-5p",0,114,0,1002,391,134,473,119,833,34,24,31,22,60,0,0,63,0,0,27,0,0,49,64,101,44,0,0,110,29,9,8,44,0
"hsa-miR-146a-5p",1273,982,1102,9537,910,936,893,6160,1563,3531,1361,1514,1135,1433,936,1129,1083,1028,1556,841,1229,837,1011,450,555,976,1045,729,1069,1724,1665,2440,2194,3020
"hsa-miR-150-5p",5317,4259,3391,571,2333,4140,2787,2767,2228,4477,7023,4095,8680,2967,1900,3171,5010,4608,2601,3783,6095,6608,3330,2036,3147,4219,2927,6604,9312,3907,4996,4555,2867,4023
"hsa-miR-196b-5p",0,0,132,21,5,0,0,0,45,22,35,5,0,0,0,100,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
"hsa-miR-21-5p",1084,682,1180,2555,781,1157,1477,1118,750,1469,1396,799,816,1054,475,487,1330,832,1335,592,700,880,1024,618,815,810,797,654,682,1260,1047,975,1401,1277
"hsa-miR-30c-5p",597,701,406,995,736,559,580,943,769,952,448,391,748,532,434,379,675,610,456,353,611,439,684,484,409,450,402,597,679,685,707,685,398,691
"hsa-miR-484",991,2043,621,1060,1709,1289,1189,1852,3093,1775,2305,5081,1799,5539,1466,1532,884,1361,813,883,1075,1542,986,626,738,1369,1238,2575,2202,2876,2113,2187,1576,2037
"hsa-miR-93-5p",380,603,258,336,349,213,558,264,265,113,91,122,151,139,173,495,328,308,114,352,557,460,340,324,517,366,343,234,165,120,69,171,115,50
"hsa-miR-127-3p",0,145,162,705,385,167,173,1467,368,754,448,780,186,512,227,0,171,68,147,114,150,110,41,16,84,85,33,383,359,636,626,616,506,303
"hsa-miR-151a-5p",611,1518,1605,6429,1996,1347,1839,4854,1764,4501,1735,1772,1887,1575,2628,1072,1300,1122,1442,1247,1054,946,780,1144,778,1057,761,2398,2391,2678,3590,2932,2550,2425
"hsa-miR-548k",0,0,0,63,189,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,250,0,0,155
"hsa-miR-92b-3p",2194,1573,1552,304,621,1263,2100,1004,918,1222,2169,1201,939,577,2063,739,2482,1931,1428,1752,1691,2058,1073,1273,2151,1576,891,1129,978,2139,1382,1235,1002,1765
"hsa-let-7b-5p",861,1389,1026,2502,1428,1422,5426,1491,2381,1422,3114,3479,1815,1424,3566,1213,940,853,1002,547,1050,785,994,837,1379,1042,841,2372,1150,1399,2801,3882,2303,1955
"hsa-let-7d-3p",1,1,1,1,1,1,1,1,1,299681,195592,285123,74421,288038,59553,0,0,1,1,0,1,1,1,1,1,1,1,0,0,339923,283622,106511,778795,0
"hsa-let-7d-5p",159,155,181,494,100,134,310,174,262,703,788,535,458,483,1027,185,143,79,121,177,190,124,86,173,199,126,145,656,201,872,531,1341,853,426
"hsa-let-7e-5p",1,1,1,2,1,1,1,1,1,522581,525579,485425,214825,313886,639256,0,0,1,1,1,0,1,1,1,1,1,0,602693,0,209888,484796,746928,536492,580456
"hsa-let-7g-5p",530,463,795,760,269,779,413,186,245,358,587,335,440,199,299,1099,225,489,437,597,732,398,596,296,612,539,612,335,504,310,452,571,162,354
"hsa-let-7i-5p",1810,1123,998,1994,999,1782,2038,838,1167,863,987,1131,1043,865,909,285,2034,1141,1160,1155,1399,1482,1220,586,1020,1163,1342,849,587,1079,634,1075,928,1189
"hsa-miR-100-5p",955,188,58,93,130,48,1398,228,53,105,0,171,100,22,0,842,88,135,148,829,412,780,308,158,206,279,403,75,147,57,54,9,95,59
"hsa-miR-101-3p",138,338,569,134,369,314,0,70,388,111,104,240,165,267,156,123,500,211,131,373,197,569,410,237,440,341,221,115,120,97,155,92,52,278
"hsa-miR-103a-3p",422,599,575,313,798,377,446,275,973,460,235,2317,404,1496,490,537,503,547,343,494,362,886,224,525,366,333,648,2045,865,228,452,253,374,376
"hsa-miR-106b-3p",118,85,40,55,111,132,86,178,218,347,246,260,306,811,211,0,137,113,33,33,70,25,59,67,84,132,108,0,0,325,210,423,550,508
"hsa-miR-125b-5p",791,273,152,161,262,285,329,570,191,231,224,425,193,204,353,976,0,154,678,555,408,37,228,170,202,679,70,302,290,430,272,92,186,221
"hsa-miR-126-5p",14934,16537,13515,10915,13558,9867,12497,7613,6724,9776,5848,8327,7753,4686,10824,18153,12052,7885,13596,18967,12656,12044,11905,14894,10680,11604,11161,8638,7007,9795,10997,6844,4709,8461
"hsa-miR-1271-5p",97,0,0,19,0,0,0,25,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0
"hsa-miR-134-5p",97,0,0,13,5,0,0,25,15,27,24,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,42,0,0,0
"hsa-miR-137-3p",97,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-142-3p",118,14,80,23,39,0,0,15,10,22,38,55,44,15,49,0,125,40,0,0,0,80,55,38,0,178,230,26,27,54,58,0,27,44
"hsa-miR-142-5p",3968,3881,3934,2076,3226,3422,3040,1669,2876,1503,2153,1507,2962,2006,1975,3963,3762,2785,2383,3245,3657,4792,4010,2626,3722,3087,4740,1815,2458,1764,1975,1590,1621,2112
"hsa-miR-143-3p",168,536,1277,492,819,766,746,924,896,375,888,598,1652,587,682,285,918,380,723,480,814,424,665,487,661,511,473,469,686,270,645,212,1008,1640
"hsa-miR-144-3p",281,319,319,39,208,318,137,12,218,26,137,70,234,155,205,0,523,298,186,243,248,416,155,268,259,89,588,184,150,95,247,174,32,0
"hsa-miR-148a-3p",82,180,196,413,129,69,120,155,190,2121,1151,1272,931,1444,626,355,0,116,215,95,85,87,102,78,116,172,198,1176,1226,1426,474,1349,2237,1555
"hsa-miR-155-5p",1,1,1,1,1,0,1,1,1,246802,236950,319638,164946,174822,275138,0,0,1,1,1,1,1,1,1,1,1,1,0,0,110059,547854,573281,40984,252759
"hsa-miR-15a-5p",216,368,257,78,443,76,132,48,184,172,120,1529,374,813,727,655,0,238,209,212,152,232,268,200,246,252,420,636,459,333,474,352,524,272
"hsa-miR-15b-5p",1,1,0,1,1,1,1,1,1,91477,37157,81668,124835,64460,423136,0,0,1,1,1,1,0,1,1,0,0,1,156614,0,0,423081,221187,162336,0
"hsa-miR-16-5p",9415,8935,4667,4628,9842,5375,6155,4243,7258,2058,1597,3588,3649,2990,4347,8720,6549,6979,4988,6028,4964,8022,9023,6136,5973,6730,8318,3921,3205,2665,2577,2204,2993,1960
"hsa-miR-17-5p",176,0,0,76,9,49,0,22,27,21,0,15,22,9,58,46,72,70,0,103,0,52,99,109,0,61,0,0,0,18,20,16,7,63
"hsa-miR-181a-2-3p",57,83,39,30,65,96,0,57,62,134,59,22,22,126,0,0,99,21,54,29,34,0,0,36,108,149,42,47,48,185,59,0,31,79
"hsa-miR-181b-5p",649,247,315,171,259,680,452,198,315,406,592,303,366,556,480,462,358,304,481,127,178,253,397,404,465,338,489,389,527,429,424,82,404,653
"hsa-miR-184",185,678,0,4,68,314,89,1040,114,6,29,28,23,0,116,503,94,62,668,321,101,123,25,84,36,426,99,17,17,103,13,36,17,28
"hsa-miR-1908-5p",97,0,0,3,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0
"hsa-miR-192-5p",772,1097,966,543,935,1202,691,846,1804,394,433,443,960,841,880,922,916,1039,492,672,769,969,807,804,1254,628,1043,846,814,450,504,491,543,520
"hsa-miR-197-5p",97,0,0,3,0,0,0,0,0,0,0,9,28,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-203a-3p",155,132,319,5,5,88,115,10,24,0,14,16,132,11,18,231,179,208,110,160,183,155,0,347,154,181,232,31,32,77,0,0,20,51
"hsa-miR-204-5p",179,86,122,83,203,405,0,271,27,53,68,65,80,27,0,0,225,145,144,23,0,32,171,52,178,183,187,112,55,51,20,16,7,88
"hsa-miR-210-3p",2,0,0,1,1,0,0,0,0,0,0,6525,15580,36332,0,0,0,0,0,0,0,1,0,0,1,0,2,24490,0,0,8742,0,7126,0
"hsa-miR-222-3p",79,173,162,576,119,22,347,510,318,1355,517,750,402,558,488,0,232,181,223,79,90,110,76,115,165,31,72,676,845,460,684,991,634,971
"hsa-miR-222-5p",1,1,0,1,1,1,1,0,1,0,0,18268,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,6608,0,0,2350,4362,1905,0
"hsa-miR-223-3p",360,233,122,400,142,118,0,68,316,351,509,415,738,329,333,464,69,98,200,75,197,407,195,194,105,330,249,176,395,328,392,148,450,944
"hsa-miR-23a-3p",75,293,411,200,138,0,184,306,152,362,334,313,293,310,346,110,355,150,283,191,102,266,253,282,123,270,204,443,553,336,117,232,416,282
"hsa-miR-23b-3p",1,1,0,1,1,1,1,1,1,445541,58505,342939,169376,261662,242697,0,0,1,1,1,1,1,1,1,1,1,0,89399,0,501088,71549,275198,166540,608547
"hsa-miR-24-3p",144,34,98,185,69,243,210,162,88,144,68,58,100,48,110,145,55,24,139,114,131,0,85,94,85,53,0,46,0,117,91,47,179,188
"hsa-miR-26b-5p",715,578,486,846,462,974,872,465,329,397,410,309,421,276,801,717,485,517,561,608,350,396,471,546,392,716,473,248,510,514,531,161,178,753
"hsa-miR-27a-3p",510,371,521,404,545,395,498,160,196,266,232,152,88,111,245,626,344,450,506,627,258,279,288,310,378,664,215,277,257,165,128,122,144,291
"hsa-miR-28-3p",1092,1031,1074,4185,1800,2013,1473,3636,2042,3227,2822,1478,2040,1681,1198,948,1114,851,1126,974,822,629,1002,704,844,879,1289,1652,2200,2718,2046,2602,2056,2641
"hsa-miR-30a-3p",116,28,79,39,63,0,113,15,18,0,20,74,84,108,0,181,0,89,105,56,0,0,0,70,78,133,81,54,56,15,44,0,13,32
"hsa-miR-30b-5p",183,74,0,105,86,17,90,101,38,151,99,37,104,82,114,0,148,32,45,159,29,118,136,43,63,107,0,84,87,137,67,184,154,66
"hsa-miR-30c-1-3p",1,0,0,1,0,1,1,0,1,0,0,10871,22454,11984,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,20145,0,0,4831,12954
"hsa-miR-30e-3p",1,1,1,1,1,2,1,1,1,148885,175876,147562,65561,96703,0,0,0,1,1,1,0,0,1,1,1,1,2,54876,195667,168784,0,122299,15243,201284
"hsa-miR-30e-5p",606,1255,2076,1502,953,942,1037,1365,515,998,650,616,733,603,459,1528,1109,1191,1058,1361,1052,1603,1364,855,1020,1038,1014,717,508,588,734,722,930,800
"hsa-miR-3168",224,0,0,0,11,0,0,199,69,7,5,4,4,0,23,108,56,0,62,0,133,237,59,40,0,53,89,12,12,14,5,0,0,10
"hsa-miR-320a-3p",543,328,739,721,372,726,1391,1012,1156,358,425,845,641,646,692,615,477,787,423,267,517,202,414,661,529,355,590,664,283,352,328,515,1275,369
"hsa-miR-335-5p",97,0,0,37,5,0,0,0,0,0,12,5,37,0,0,100,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0
"hsa-miR-342-3p",828,333,499,232,566,647,582,1480,582,1160,780,659,1258,675,498,306,732,565,361,459,784,639,530,275,440,616,393,402,1489,550,731,1182,887,1034
"hsa-miR-342-5p",281,33,95,35,82,317,205,70,108,89,110,88,100,60,23,0,242,79,179,42,0,251,174,0,58,241,164,103,15,108,76,32,63,142
"hsa-miR-3614-5p",1,1,1,0,1,0,1,2,0,37452,0,31288,24512,0,0,0,0,1,0,0,0,0,0,0,2,0,0,17823,0,0,39764,39279,0,30373
"hsa-miR-3615",1,1,1,1,1,1,1,1,1,299966,355470,298341,304024,155543,858075,0,0,1,1,0,1,2,1,1,1,0,1,427624,820508,108999,71759,201875,735467,431385
"hsa-miR-363-3p",477,657,651,315,830,540,153,504,891,138,101,336,173,323,243,1168,163,511,419,394,487,983,590,588,221,399,617,154,160,189,178,113,213,197
"hsa-miR-373-3p",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-374a-5p",1,1,0,1,1,0,0,0,1,17358,11741,0,9484,0,0,0,0,0,0,0,2,0,0,0,0,0,0,30248,0,0,24010,19959,0,0
"hsa-miR-378a-3p",150,201,51,65,89,106,110,95,46,194,351,200,107,173,42,147,113,129,127,205,102,36,124,73,123,95,100,33,0,235,178,278,103,332
"hsa-miR-409-3p",182,43,0,722,244,50,175,966,619,190,142,349,22,129,36,183,0,24,197,62,72,0,60,42,46,0,49,17,83,257,157,335,39,63
"hsa-miR-425-5p",142,295,340,513,363,261,69,315,631,606,438,574,364,574,280,352,180,305,241,261,53,244,169,163,218,183,428,392,190,725,465,652,717,199
"hsa-miR-4521",104,75,0,23,56,88,0,13,48,14,48,75,142,54,41,140,0,0,30,0,118,111,99,20,76,25,42,60,109,37,23,12,33,100
"hsa-miR-4732-3p",243,176,415,17,158,68,357,138,226,30,55,86,141,140,175,671,0,306,141,142,89,454,370,217,197,284,343,224,121,121,77,63,64,0
"hsa-miR-4802-3p",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-486-3p",284,323,64,122,184,267,138,192,560,56,49,100,134,204,103,427,63,311,52,139,298,194,288,65,248,192,261,234,104,68,63,51,149,0
"hsa-miR-500a-3p",140,17,0,42,34,0,0,53,43,160,59,103,33,12,0,127,0,139,34,0,0,48,33,0,246,0,0,25,57,113,56,98,99,92
"hsa-miR-501-3p",149,108,101,288,201,126,0,701,253,86,43,50,77,54,27,184,70,227,109,76,126,0,0,117,0,66,303,95,114,19,42,34,88,52
"hsa-miR-532-5p",1,1,0,1,1,1,1,1,1,152879,88223,138303,140617,229443,74768,0,0,1,1,1,1,1,1,1,1,1,1,78387,81345,164990,27383,237978,145083,134784
"hsa-miR-584-5p",136,0,185,1230,211,418,262,1133,565,619,227,319,101,119,112,126,98,194,117,96,136,73,27,19,133,103,108,244,163,135,216,406,560,413
"hsa-miR-6125",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,0,0,17,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6511b-3p",97,0,0,0,0,0,0,0,0,5,0,0,0,0,61,0,0,32,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-652-3p",128,124,87,77,194,0,0,113,178,13,51,190,23,55,38,0,192,84,45,84,0,63,81,130,219,39,231,0,0,51,63,93,120,0
"hsa-miR-6722-5p",418,457,859,45,56,296,718,317,259,16,131,47,48,92,71,749,444,392,656,408,467,1271,238,305,0,621,668,116,148,58,24,20,20,43
"hsa-miR-6816-5p",97,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-744-5p",150,36,102,653,116,0,145,756,404,1725,854,559,267,459,711,0,168,89,128,26,125,0,105,60,151,95,37,458,419,770,894,1922,882,1067
"hsa-miR-769-5p",1,0,1,1,1,1,0,1,1,94432,100604,61977,63113,101336,105496,0,0,1,0,0,0,1,0,1,1,1,2,530231,77628,0,59758,0,77616,0
"hsa-miR-93-3p",1,0,0,1,1,0,0,1,0,4920,11626,0,0,10410,0,0,0,0,0,0,2,0,0,0,0,0,0,13541,0,0,16858,0,3892,0
"hsa-miR-939-5p",97,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-941",266,63,181,985,863,1053,517,2709,1323,498,1021,274,609,292,846,0,302,95,154,115,312,217,131,90,100,136,197,227,354,378,369,190,640,1734
"hsa-miR-96-5p",195,24,0,8,11,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,36,24,17,0,0,0,0,0,0,14,23,0,0
"hsa-miR-99a-5p",116,71,277,35,69,0,29,96,18,36,19,103,15,68,106,0,269,350,47,47,100,0,121,452,64,76,0,17,37,98,87,64,44,0
"hsa-let-7b-3p",0,24,66,8,32,0,0,25,0,11,24,23,46,21,0,0,0,0,26,0,175,36,0,17,0,44,0,0,0,0,0,0,0,0
"hsa-miR-10396b-5p",0,24,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1180-3p",0,24,0,5,5,0,0,0,15,5,0,9,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1229-3p",0,24,0,5,0,0,0,0,0,16,12,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
"hsa-miR-1247-5p",0,1,1,0,1,0,2,0,0,42369,29866,10883,23090,11831,39209,0,0,0,0,0,1,0,0,2,0,0,0,42382,43905,0,15464,42966,20075,52043
"hsa-miR-1255a",0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,27
"hsa-miR-1275",0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-128-3p",0,78,110,316,174,272,0,81,374,56,88,58,50,66,20,0,106,58,0,135,96,0,0,0,0,117,123,72,48,106,17,83,66,17
"hsa-miR-130a-3p",0,375,209,510,247,0,148,113,382,42,33,50,30,37,0,186,181,125,145,0,0,471,173,182,380,99,61,74,24,56,23,0,41,18
"hsa-miR-130b-5p",0,98,0,311,202,232,406,423,257,9,27,7,4,15,0,75,0,116,62,0,0,0,0,0,86,0,0,12,0,5,5,17,22,10
"hsa-miR-133a-3p",0,1,0,1,1,1,0,1,0,78532,0,5194,0,24957,0,0,0,0,0,0,0,2,1,0,0,0,0,102861,0,0,36646,0,67496,0
"hsa-miR-139-3p",0,24,0,5,0,0,47,0,30,5,0,19,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,72,27,28,46,0,0
"hsa-miR-140-3p",0,631,219,794,434,1555,311,1435,900,127,70,91,127,83,51,167,332,341,290,42,199,241,167,234,195,306,296,37,68,49,192,91,34,146
"hsa-miR-144-5p",0,333,467,29,120,217,335,76,239,92,56,48,275,168,419,622,0,249,245,276,284,287,171,128,343,155,194,271,438,151,248,129,17,0
"hsa-miR-146b-3p",0,1,0,1,1,0,0,1,1,38647,23479,3516,0,19423,30827,0,0,0,0,1,0,1,0,1,0,2,0,0,38799,20756,21771,11250,38794,29380
"hsa-miR-148b-3p",0,168,94,600,133,273,66,296,149,252,106,144,83,124,110,0,143,114,165,79,70,207,22,15,0,20,0,101,67,91,191,248,198,141
"hsa-miR-150-3p",0,72,0,40,15,433,297,37,141,55,71,47,88,19,61,0,39,63,0,26,30,0,0,47,0,23,0,31,32,5,25,32,159,126
"hsa-miR-153-3p",0,47,0,0,0,0,47,0,30,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-16-2-3p",0,134,376,60,340,93,107,153,119,20,29,127,46,100,0,0,292,101,165,145,115,109,97,207,229,145,113,53,26,51,31,35,7,42
"hsa-miR-181a-3p",0,1,0,1,1,0,0,1,1,37411,48637,36636,11696,39876,0,0,0,0,1,1,1,0,2,1,0,0,1,71297,0,68460,57086,21594,0,0
"hsa-miR-181c-5p",0,142,0,65,30,221,0,73,60,31,22,39,62,38,29,0,74,28,57,0,85,0,21,49,55,50,0,21,0,71,36,29,21,54
"hsa-miR-183-5p",0,318,89,50,98,184,63,780,202,61,48,37,204,88,439,69,165,237,75,98,257,197,73,80,73,46,41,156,439,12,92,131,163,58
"hsa-miR-194-5p",0,33,93,19,59,0,0,0,150,5,0,3,5,13,8,74,19,60,0,0,0,0,0,0,234,74,0,0,0,0,0,26,6,0
"hsa-miR-197-3p",0,126,118,42,34,82,56,139,72,328,509,326,381,147,259,0,134,57,82,44,177,89,61,0,61,38,92,184,583,239,475,404,247,270
"hsa-miR-199a-3p",0,213,299,402,0,185,35,184,0,482,111,0,122,0,324,292,73,0,215,95,0,191,92,209,300,155,74,249,332,513,256,209,332,0
"hsa-miR-19b-3p",0,173,0,47,96,304,0,0,166,6,0,24,28,12,54,0,92,45,19,50,0,0,76,62,48,16,136,48,0,27,0,32,7,18
"hsa-miR-2116-3p",0,24,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,25,0,0,0,33,0,0,0,0,0,0,0,0,0,0
"hsa-miR-212-5p",0,24,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-27a-5p",0,24,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,58,0,0,17,0,0,0,0,0,0,0,0,0,0
"hsa-miR-296-5p",0,24,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-29a-3p",0,282,237,67,82,32,113,59,36,96,43,70,119,26,0,0,287,43,208,280,267,84,58,92,222,76,47,150,0,19,108,77,47,69
"hsa-miR-301a-3p",0,1,0,2,1,0,0,1,0,21437,0,3634,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,44217,0,4632,0,0,0,10398
